id,title,avgvote,releaseyear,tagline,budget,revenue,genres
"74513","Special Forces","6.6","2011","Survival. Honor. Sacrifice.","10000000","3424648","Action|Drama|War"
"215814","Forbidden Ground","6.7","2013","Survivors will become heroes.",,,"Action|Drama|War"
"12473","The Visitor","6.6","2007","Connection is everything","4000000","18197518","Crime|Drama|Indie|Music"
"7451","xXx","5.7","2002","A New Breed Of Secret Agent.","70000000","277500000","Action"
"12477","Grave of the Fireflies","7.8","1988",,"3700000","516962","Animation|Drama|War"
"215830","Open Grave","5.8","2014","The moment you wake up, the nightmare begins.",,,"Horror|Mystery|Thriller"
"74523","Born To Race","5.6","2011","Only one can win it all.",,,"Action"
"1247","The Good Shepherd","5.8","2006","The untold story of the most powerful covert agency in the world.","85000000","100266865","Drama|History|Thriller"
"21583","Management","4.9","2008","Some moments just feel right.",,"2566648","Comedy|Drama|Romance"
"12481","The Big Boss","7.8","1971","Every Limb Of His Body Is A Lethal Weapon!!!","100000",,"Action"
"7452","The Cook the Thief His Wife & Her Lover","7.9","1989","Lust...Murder...Dessert. Bon Appetit!","2300000","7724701","Drama"
"1248","Hannibal Rising","5.8","2007","It started with revenge.","50000000","82169884","Crime|Drama|Thriller"
"215848","Family United","5.6","2013",,,,"Comedy"
"74534","The Best Exotic Marigold Hotel","6.6","2011","Share the journey. Share the laughter.","10000000","136800000","Comedy|Drama"
"124905","Godzilla","6.5","2014","A king's arrival is never silent.","160000000","529100000","Action"
"215","Saw II","6.1","2005","Oh Yes... There Will Be Blood.","4000000","147748505","Horror"
"74536","The Son of No One","4.5","2011","Serve. Protect. Lie.","15000000","618425","Crime|Drama|Thriller"
"12493","High and Low","9.0","1963",,"250000",,"Crime|Drama|Film Noir|Thriller"
"12496","The Twilight Samurai","8.1","2002",,"5000000","7372769","Action|Drama|Eastern|Foreign|Romance"
"21610","Nighthawks","7.4","1981","A terrorist holds New York in a grip of fear - and only Stallone can take him on.","5000000","19905359","Action|Crime|Thriller"
"7453","The Hitchhiker's Guide to the Galaxy","6.4","2005","Don't leave Earth without it.","50000000","104500000","Adventure|Comedy|Family|Science Fiction"
"12498","Sling Blade","7.0","1996","A simple man. A difficult choice.","1200000","34100000","Drama|Indie"
"7457","Alpha Dog","6.4","2006","One crime. 38 witnesses. No way back.","9500000","32400000","Crime|Drama"
"2161","Fantastic Voyage","6.5","1966","Four men and one woman on the most fantastic, spectacular and terrifying journey of their lives…”","5115000","12000000","Adventure|Science Fiction"
"12499","Fathers' Day","5.8","1997",,"85000000","36000000","Comedy|Family"
"7459","Speed Racer","5.6","2008","Go!","120000000","93900000","Action|Family|Thriller"
"1249","Hollywoodland","6.1","2006","Living in Hollywood can make you famous. Dying in Hollywood can make you a legend.",,"16803753","Crime|Drama|Thriller"
"216282","Into the Storm","6.4","2014",,"50000000","160600000","Action|Thriller"
"12500","American Ninja","6.0","1985",,"1000000","10499694","Action|Adventure"
"745","The Sixth Sense","7.1","1999","Not every gift is a blessing.","40000000","672800000","Drama|Fantasy|Thriller"
"12508","Rock Star","5.5","2001","The story of a wanna be who got to be.","57000000","19334145","Comedy|Drama|Music"
"21629","Stir Crazy","6.5","1980","Two jailbirds who just want out of the cage.","10000000","101300000","Comedy"
"7461","Vantage Point","6.2","2008","8 Strangers, 8 points of view.  1 Truth.","40000000","152039882","Action|Crime|Drama|Thriller"
"12509","Pollock","6.9","2000",,"6000000","10994533","Drama|Indie|Romance"
"21634","Prayers for Bobby","7.6","2009",,,,"Drama"
"74643","The Artist","7.1","2011",,"15000000","133432856","Comedy|Drama|Romance"
"1250","Ghost Rider","5.2","2007","Long ago he made a deal to save someone he loved.","110000000","228738393","Action|Fantasy|Horror|Thriller"
"12516","Dreams","6.3","1990","The past, present, and future. The thoughts and images of one man... for all men. One man's dreams... for every dreamer.",,,"Drama|Fantasy|Science Fiction"
"746","The Last Emperor","7.4","1987","He was the Lord of Ten Thousand Years, the absolute monarch of China. He was born to rule a world of ancient tradition. Nothing prepared him for our world of change.","23000000","44000000","Drama|History"
"2163","Breakdown","6.5","1997","It could happen to you.","36000000","50159144","Action|Suspense|Thriller"
"1251","Letters from Iwo Jima","6.7","2006","The battle of Iwo Jima seen through the eyes of the Japanese soldiers.","19000000","68673228","Action|Adventure|Drama|War"
"74725","Kill List","5.8","2011",,"500000","450275","Crime|Horror|Thriller"
"12524","Titus","7.5","1999","If you think you know Shakespeare... Think again.",,"2259680","Drama|History|Thriller"
"21641","The Damned United","7.7","2009","They love me for what I'm not... ...they hate me for what I am.","10000000",,"Drama|Sports Film"
"12526","Bug","6.0","2006","First they send in their drone... Then they find their queen.","4000000","8095658","Horror|Thriller"
"74726","Juan of the Dead","6.5","2011","50 years after the Cuban Revolution, a new Revolution is about to begin.",,,"Comedy|Horror"
"2164","Stargate","6.6","1994","It will take you a million light years from home. But will it bring you back?","55000000","196567262","Action|Adventure|Science Fiction"
"1252","Lonely Hearts","6.2","2006",,"18000000","2520000","Crime|Drama|Romance|Thriller"
"747","Shaun of the Dead","7.0","2004","A romantic comedy. With zombies.","6100000","30100000","Comedy|Horror"
"12536","Home Alone 4","4.3","2002",,,,"Comedy|Family|Holiday"
"2168","2:37","7.0","2006",,"850000",,"Drama"
"12545","Jesus Christ Superstar","7.0","1973","And now, the movie......","3500000","24593103","Drama|History|Music"
"74842","Legend of the Millennium Dragon","7.4","2011","Champion Your Destiny",,,"Adventure|Animation|Fantasy|Science Fiction"
"21683","Batman: Mystery of the Batwoman","6.8","2003",,,,"Action|Adventure|Animation|Family|Fantasy|Science Fiction"
"125490","Antiviral","5.9","2012","What If You Could Feel Like They Do ...","2400000",,"Horror|Science Fiction"
"74849","Star Wars: Holiday Special","3.9","1978","An all-new television special",,,"Adventure|Comedy|Family|Science Fiction|TV Movie"
"1254","Don't Worry, I'm Fine","7.8","2006",,,,"Drama|Thriller"
"2171","Wet Hot American Summer","6.6","2001","High Times. Hard Bodies. Soft Rock.","5000000","295206","Comedy|Indie"
"125509","Wrong Turn 5: Bloodlines","4.7","2012","The inbred hillbillies are back!","3000000",,"Horror|Thriller"
"7484","Open Season","6.0","2006","One Fur All & All Fur One","85000000","197300000","Animation|Family"
"21724","Dance Flick","5.3","2009",,"25000000","31439140","Action|Comedy|Music"
"12556","Ghosts of Girlfriends Past","5.5","2009","You can't always run from your past.","37500000","102223269","Comedy|Fantasy|Romance"
"1255","The Host","6.9","2006","Monsters are real.","11000000","88489643","Drama|Horror|Science Fiction"
"7485","Shooter","6.7","2007","Yesterday was about honor. Today is about justice.","61000000","95700000","Action|Crime|Drama|Mystery|Thriller"
"21734","Shadow of a Doubt","7.0","1943",,,,"Crime|Drama|Film Noir|Thriller"
"12560","The Big Chill","8.2","1983",,"8000000","56400000","Comedy|Drama"
"74945","War of the Buttons","6.1","2011",,,"15000000","Adventure|Family"
"12569","Extract","6.1","2009","Sticking it to the man has never looked so good.","8000000","10848783","Comedy|Indie"
"21752","If I Were You 2","6.6","2009",,,,"Comedy"
"74997","The Human Centipede 2 (Full Sequence)","4.9","2011","100% medically INaccurate.",,"170323","Crime|Drama|Horror"
"12572","New York, I Love You","5.7","2008",,"14700000","14600000","Comedy|Drama|Romance"
"21755","The Brothers Bloom","7.1","2008","They'd never let the truth come between them.","20000000","5530764","Adventure|Comedy|Drama|Romance"
"12573","A Serious Man","6.6","2009","...seriously!","7000000","31400000","Comedy|Drama"
"74998","Seeking Justice","6.1","2011","Vengeance always has a price","17000000","14089528","Action|Drama|Thriller"
"1257","Because I Said So","5.4","2007","She's just your normal, overprotective, overbearing, over-the-top mother.",,"69485490","Comedy|Romance"
"2176","The Glass House","5.2","2001","Be Careful Who You Trust","30000000","23619609","Action|Drama|Horror|Mystery|Suspense|Thriller"
"74","War of the Worlds","5.8","2005","They're already here.","132000000","603873119","Adventure|Science Fiction|Thriller"
"12584","The Shootist","7.0","1976","He's got to face a gunfight once more to live up to his legend once more. To win just one more time.",,"8091910","Action|Adventure|Drama|Western"
"21778","RRRrrrr!!!","5.4","2004",,"17820000","14054361","Comedy"
"12589","Jimmy Neutron: Boy Genius","5.3","2001","He may be small, but he's got a big brain!","25000000","80936232","Action|Adventure|Animation|Comedy|Family|Fantasy|Science Fiction"
"7501","Knockaround Guys","6.1","2001","If they don't finish the job, their fathers will finish them.","15000000","12000000","Action|Adventure|Comedy|Crime|Thriller"
"12590","Below","7.4","2002","Six hundred feet beneath the surface terror runs deep","40000000","2622015","Horror|Mystery|Thriller"
"217923","Young Detective Dee: Rise of the Sea Dragon","5.8","2013",,,"98774891","Action|Adventure|Crime|Fantasy"
"7508","Taare Zameen Par","8.3","2007","Every child is special","2600000","28430000","Drama"
"12596","Pushing Tin","5.6","1999","A comedy about losing control","33000000","8408835","Comedy|Drama"
"217993","Justice League: War","7.3","2014","A time when heroes became legends.","3500000","5155325","Animation"
"12599","Pokémon: The Movie 2000","6.6","1999","One Person Can Make All The Difference!","30000000","163700000","Adventure|Animation|Family|Fantasy|Science Fiction"
"7511","The Last Kiss","5.7","2006","We all make choices. What's yours?","20000000","15851622","Comedy|Drama|Romance"
"1259","Notes on a Scandal","6.7","2006","One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....","15000000","49814392","Drama|Romance"
"2179","Tenacious D in The Pick of Destiny","6.6","2006","An epic quest. A magical guitar pick. A chance to put the D in Destiny.","22000000","13405595","Comedy|Music"
"7512","Idiocracy","6.4","2006","In the future, intelligence is extinct.","30000000","495303","Adventure|Comedy"
"12609","Help! I'm A Fish","6.0","2001",,"18000000","5600000","Adventure|Animation|Comedy"
"12610","Osmosis Jones","5.3","2001","Every BODY needs a hero","75000000","13596911","Action|Adventure|Animation|Comedy|Family"
"7515","London","5.5","2005","One young man's incredible journey of self-discovery",,,"Action|Drama|Romance"
"217","Indiana Jones and the Kingdom of the Crystal Skull","5.6","2008","The adventure continues . . .","185000000","786636033","Action|Adventure"
"12614","Victor Victoria","6.7","1982","The disguise surprise comedy of the year!","15000000","28215453","Comedy|Music|Musical|Romance"
"7516","Smokin' Aces","5.9","2006","Nobody gets away clean.","17000000","57103895","Action|Comedy|Crime|Thriller"
"12620","The House Bunny","5.5","2008","They wanted a role model. They got a Playmate.","25000000","70442940","Comedy|Romance"
"2182","Attack of the Killer Tomatoes!","5.0","1978","Aaargh!...","90000",,"Comedy|Horror|Musical|Science Fiction"
"126250","Love is All You Need","6.3","2012","It started when everything was over.","5500000","16722143","Comedy|Romance"
"75174","The Grey","6.2","2011","Live or Die on This Day","25000000","77278331","Action|Drama|Thriller"
"21832","Neon Genesis Evangelion: Death and Rebirth","6.1","1997",,,,"Action|Animation|Mystery|Science Fiction"
"126277","American Mary","5.8","2012","Appearances are everything",,,"Horror|Thriller"
"7518","Over the Hedge","6.1","2006","Taking back the neighborhood... One snack at a time.","80000000","343397247","Animation|Family"
"21835","A Chinese Odyssey Part Two: Cinderella","8.3","1994",,,"2692748","Comedy"
"1262","Stranger Than Fiction","6.8","2006","Harold Crick isn't ready to go. Period.","30000000","53700000","Comedy|Drama|Fantasy|Romance|Science Fiction"
"126319","Ernest & Celestine","8.1","2012",,"12516654","8109160","Animation|Comedy|Drama|Family"
"21845","Rookie of the Year","5.5","1993","The Chicago Cubs needed a miracle... They got Henry Rowengartner.","31000000","56500758","Comedy|Family|Sports Film"
"75198","Bienvenue à bord","5.9","2011",,"12000000","9927260","Comedy"
"12634","The Big Bounce","5.2","2004","It's all in who you trust","50000000","6808550","Comedy|Crime"
"2185","Big Trouble","6.5","2002","These people are in Big Trouble.","40000000","8493890","Action|Comedy|Thriller"
"75204","Imaginaerum","6.7","2012",,"4275000",,"Drama|Fantasy|Musical"
"12645","Inhale","6.0","2010","One man, one chance, no rules.","10000000","55089","Action|Drama|Thriller"
"21861","LOL (Laughing Out Loud)","6.5","2008",,"10900000","31451622","Comedy"
"12651","Memphis Belle","6.2","1990","Brave young men who rode on the wings of victory.","23000000",,"Action|Drama|War"
"7520","Cocktail","5.9","1988","When he pours, he reigns.","20000000","171504781","Drama|Romance"
"12657","Soul Plane","5.7","2004","Announcing the arrival of the first airline with soul","16000000","14800000","Comedy"
"218836","Planes: Fire & Rescue","6.5","2014","When others fly out, heroes fly in.","50000000","151165787","Adventure|Animation|Comedy|Family"
"75233","Oslo, August 31st","7.3","2011",,,,"Drama"
"12658","Someone Like You","6.2","2001","The story about the one that got away and the one she never saw coming.","23000000","38689940","Comedy|Drama|Romance"
"218","The Terminator","6.8","1984","Your future is in his hands.","6400000","78371200","Action|Science Fiction|Thriller"
"75258","Secret of the Wings","6.4","2012","Two Worlds. One Magical Secret.",,,"Adventure|Animation|Family|Fantasy"
"1265","Bridge to Terabithia","6.5","2007","Close your eyes, but keep your mind wide open.","60000000","137587063","Adventure|Drama|Family"
"219318","The Volcano","5.0","2013",,,,"Comedy"
"12665","Powder","6.2","1995","An extraordinary encounter with another human being.","9500000","30900000","Drama|Fantasy|Science Fiction|Thriller"
"752","V for Vendetta","7.3","2005","People should not be afraid of their governments. Governments should be afraid of their people.","54000000","132511035","Action|Fantasy|Thriller"
"219572","Police Story 2013","6.0","2013",,"35000000","94300000","Action|Crime|Drama|Thriller"
