id,name,birthyear,deathyear
44151,Andrea Roth,1967,
44153,David Gardner,1928,
4415,Federico Fellini,1920,1993
44176,Dov Tiefenbach,1981,
44179,Bruce Hunt,,
44185,Judith Scott,1943,2005
44188,Jon Cypher,1932,
44208,Nigel Bennett,1949,
44222,"Antonio Sabàto, Jr.",1972,
44233,Mathilda May,1965,
44240,Roddy Piper,1954,
44261,John Rubinstein,1946,
44266,Alejo Sauras,1979,
4429,Jim Jarmusch,1953,
44301,Cliff DeYoung,1947,
44302,David Keeley,1961,
4430,Sharon Stone,1958,
4431,Jessica Lange,1949,
44329,Arnd Klawitter,1968,
4432,Frances Conroy,1953,
4433,Alexis Dziena,1984,
44366,Filip Peeters,1962,
44384,Bernd Michael Lade,1964,
444008,Jayne Wisener,1987,
4441,Pell James,1977,
4442,Ryan Donowho,1980,
44434,Edwige Fenech,1949,
4443,Christopher McDonald,1955,
4445,Chris Bauer,1966,
444720,Andrés Baiz,,
44516,Bernhard Schütz,1959,
4451,Mark Webber,1980,
4452,Lisa Marie,1968,
44533,Ludwig Trepte,1988,
4453,Thomas Vinterberg,1969,
44554,Alain Berbérian,,
44556,Richard Anconina,1953,
44557,Jonathan Firth,1967,
4455,Ulrich Thomsen,1963,
44560,Hubert Saint-Macary,1949,
44567,Tobias Moretti,1959,
445708,Keith Walker,1935,1996
4458,Paprika Steen,1964,
445918,Bridger Zadina,1994,
4460,Trine Dyrholm,1972,
44638,Herb Andress,1935,2004
4463,Klaus Bondam,1963,
44646,Alessio Boni,1966,
446476,Tommy Knight,1993,
44649,Violante Placido,1976,
4464,Bjarne Henriksen,1959,
44651,Ken Duken,1979,
44676,Dal McKennon,1919,2009
4467,Lars Brygmann,1957,
44686,Henry Darrow,1933,
44688,Marc Gilpin,1966,
44700,Anthony Sharp,1915,1984
44712,Jill Eikenberry,1947,
44714,Eva Gabor,1919,1995
44715,Zsa Zsa Gábor,1917,
44719,Victoria Principal,1950,
44728,Cameron Mitchell,1918,1994
44735,Jesse Eisenberg,1983,
44736,Goran Kostić,1971,
44738,Kristina Krepela,1979,
44739,Ljubomir Kerekeš,1960,
44740,Richard Shepard,,
44757,Pandora Peaks,1964,
44762,Forrest J Ackerman,1916,2008
44763,Edward D. Wood Jr.,1924,1978
44765,William Lustig,1955,
44792,Art LaFleur,1943,
44795,Louie Anderson,1953,
44796,Franklyn Ajaye,1949,
44797,Tim Van Patten,,
44807,James Signorelli,,
44810,Cassandra Peterson,1951,
44815,Lee McLaughlin,1936,2007
44816,Ira Heiden,1966,
44822,Starletta DuPois,1941,
44823,Monte Landis,1933,
44826,Hunt Block,1953,
44827,Gene Kirkwood,1945,
44830,Deborah Rush,1954,
44831,Carrie Snodgress,1945,2004
44838,Richard Carter,1953,
4483,Dustin Hoffman,1937,
44842,Alan Hopgood,1934,
44843,Gus Mercurio,1928,2010
44846,Howard Duff,1913,1990
44847,David Anspaugh,1946,
44850,Fern Persons,1910,2012
44860,Franco Citti,1935,
44881,Arlene Dahl,1928,
4489,Steve Oedekerk,1961,
448,Hilary Swank,1974,
44916,Stanley Tong,1960,
44917,Anita Mui,1963,2003
4491,Jennifer Aniston,1969,
44922,Bill Tung,1933,2006
4492,Philip Baker Hall,1931,
44935,Lynda Carter,1951,
44936,Ginger Lynn Allen,1962,
4493,Catherine Bell,1968,
4494,Lisa Ann Walter,1963,
449538,Adele,1988,
44955,Lamberto Bava,1944,
44959,Daria Nicolodi,1950,
4495,Steve Carell,1962,
4496,Nora Dunn,1952,
449889,Ben Drew,1983,
44990,Peter Horton,1953,
44994,Arsenio Hall,1955,
44998,Steve Forrest,1924,2013
44999,B.B. King,1925,
4499,Tom Shadyac,1958,
449,Jay Baruchel,1982,
45001,Steve Allen,1921,2000
45035,Piero Lulli,1923,1991
45041,Judith Hoag,1968,
45051,Harry Treadaway,1984,
45052,Anton Corbijn,1955,
450609,Richard Genelle,1961,2008
45060,Leticia Dolera,1981,
450660,Jessica Heap,1983,
450,Mike Colter,1976,
45101,Harrison Page,1941,
45117,John Carney,,
45124,Glen Hansard,1970,
45127,Markéta Irglová,1988,
4512,James Woods,1947,
45138,Luc Dardenne,1954,
4513,Elizabeth McGovern,1961,
4514,Tuesday Weld,1943,
45152,Olivier Gourmet,1963,
4515,Treat Williams,1951,
4517,Joe Pesci,1943,
451877,Regan Mizrahi,2000,
451,Lucia Rijker,1967,
45207,Tony Bonner,1943,
4520,William Forsythe,1955,
45210,John Jarratt,1951,
45211,Steve Bisley,1951,
4521,Burt Young,1940,
452205,Bobby Moynihan,1978,
45245,Paula Jai Parker,1969,
452696,Charlie Carver,1988,
4529,Sylvie Testud,1971,
452,Margo Martindale,1951,
453272,Nora Arnezeder,1989,
45337,Sam Phillips,1962,
4533,Sibylle Canonica,1957,
4534,Matthias Habich,1940,
453588,Melanie Papalia,1984,
45378,Sandahl Bergman,1951,
45391,Beth Broderick,1959,
45397,Bill Brochtrup,1963,
453,Riki Lindhome,1979,
45400,Greta Gerwig,1983,
45405,Jay Duplass,1973,
45407,Mark Duplass,1976,
4540,Birge Schade,1965,
45415,William Katt,1951,
45418,Darryl Stephens,1974,
45419,Ry Russo-Young,1981,
454415,Tanya Fischer,1985,
45446,Megan Follows,1968,
45447,Jean-Paul Muel,1944,
45453,Eleanor Bron,1938,
45459,Mike Cahill,,
45467,Diane Cilento,1933,2011
45470,Jocelyn Jones,1950,
45471,Camille Keaton,1950,
45480,Cheryl Smith,1955,2002
454818,Alejandro Brugués,1976,
45481,Vanity,1959,
454973,Laura Innes,1957,
454,Michael Peña,1976,
455033,Matt Shively,1990,
45523,Lila Kedrova,1918,2000
45524,Hansjörg Felmy,1931,2007
45525,Mort Mills,1919,1993
45566,Roger Bart,1962,
45572,Ruggero Deodato,1939,
45586,Magda Szubanski,1961,
45587,Jack Shepherd,1940,
45588,Clare Higgins,1955,
45589,Dakota Blue Richards,1994,
455,Paul Haggis,1953,
456066,Ryan Lee,1996,
45611,Pat McCormick,1927,2005
45625,Yvonne Catterfeld,1979,
45627,Nelson McCormick,,
45645,Deran Sarafian,1958,
45649,Paris Barclay,1956,
4566,Alan Rickman,1946,
4568,Jayne Eastwood,1946,
45699,Doris Kunstmann,1944,
4570,Emily Hampshire,1981,
4572,James Allodi,1967,
45730,Ramin Bahrani,1975,
45749,Thekla Reuten,1975,
45811,Vijessna Ferkic,1987,
4581,Steve Coogan,1965,
45822,Willis Burks II,1935,
45825,Arthur Santiago,1984,
45827,Ashley Greene,1987,
458286,Tony Oller,1991,
45863,Doris Roberts,1930,
45865,Ellen Hamilton Latzen,1980,
4586,Pitof,1957,
4587,Halle Berry,1966,
458843,Cee Lo Green,1974,
4589,Benjamin Bratt,1963,
4590,Russ Meyer,1922,2004
45916,Owen Hurley,,
45923,Kathleen Barr,1967,
45924,Ian James Corlett,1962,
45948,Kai-Peter Malina,1989,
45992,Tak Sakaguchi,1975,
45996,Ryûhei Kitamura,1969,
45999,Takao Osawa,1968,
4600,Joe Dante,1946,
4602,Jon Tenney,1961,
4603,Joey Travolta,1950,
4604,Theresa Randle,1964,
46066,Yiğit Özşener,1972,
46074,Rachael Harris,1968,
46076,Tom Dey,1965,
46085,Luis Mandoki,,
46098,Cathleen Nesbitt,1888,1982
46099,William Prince,1913,1996
46100,John Lehne,1925,2007
4610,John Landis,1950,
46128,Amanda Ooms,1964,
461309,Evelyne Brochu,1983,
4618,Steffi Kühnert,1963,
46203,Sherry Hormann,,
4621,Axel Prahl,1960,
46275,Raymond Bouchard,1945,
46295,Marie-Castille Mention-Schaar,,
46296,Pierre Kubel,,
46297,Jay Russell,1960,
46300,Alexander Nathan Etel,1994,
4635,Mirjana Karanović,1957,
46362,Samuel Witwer,1977,
46363,Aya Ueto,1985,
46364,Shun Oguri,1982,
46366,Shusuke Kaneko,1955,
46393,Roseanne Barr,1952,
46395,Stephen Gevedon,1966,
4640,Dejan Aćimović,1963,
46418,Mickey Knox,1921,
46422,Ana Obregón,1955,
46423,Olivia d'Abo,1969,
46432,George H. W. Bush,1924,
46433,Dick Clark,1929,2012
46460,Peter Blok,1960,
465142,Sean Rogerson,1977,
46530,Adam Hann-Byrd,1982,
46546,Ugo Sasso,1910,
4654,Jeremy Davies,1969,
46590,Eddie Vedder,1964,
46593,Emile Hirsch,1985,
46595,Signe Egholm Olsen,1980,
46597,Ali MacGraw,1939,
4661,Benito Stefanelli,1928,1999
46691,Teruyuki Kagawa,1965,
467645,Boyd Holbrook,1981,
46772,Marc Blucas,1972,
46774,Gwendoline Yeo,1977,
46780,Samantha Eggar,1939,
46801,Jacob Kogan,1995,
46802,George Ratliff,1968,
46814,Dale Dickey,1961,
46856,María Botto,1974,
46864,Bertil Guve,1970,
46865,Pernilla Allwin,1970,
46866,Ewa Fröling,1952,
46867,Jan Malmsjö,1932,
46868,Gunn Wållgren,1913,1983
4687,Patricia Arquette,1968,
4688,Michael Rapaport,1970,
46897,Erica Durance,1978,
4689,Bronson Pinchot,1959,
468,Stephen Daldry,1961,
46903,Genevieve Buechner,1991,
4690,Christopher Walken,1943,
46919,Thomas F. Duffy,1955,
4691,James Gandolfini,1961,2013
46920,Sam Lloyd,1963,
46921,Michael Jace,1965,
46924,Alex Datcher,1962,
46927,Josh Hammond,1979,
46928,Beth Riesgraf,1978,
46930,Frank Novak,1945,
46944,Michele Lee,1942,
469462,François Arnaud,1985,
46946,Joseph Bologna,1934,
46948,Kelly LeBrock,1960,
469759,Astrid Bergès-Frisbey,1986,
46989,Rolf Peter Kahl,1970,
469968,Fernanda Machado,1980,
47005,Alan Taylor,,
47020,Eric Laneuville,1952,
47025,Ursula Strauss,1974,
47058,Lisa Thornhill,1966,
47070,Ingvar Hirdwall,1934,
47072,Liv Mjönes,1979,
47085,Ronald Guttman,1952,
47137,Milo O'Shea,1926,2013
47138,Pat Heywood,1927,
47140,Natasha Parry,1930,
47175,Per Christian Ellefsen,1954,
47177,Jørgen Langhelle,1965,
4719,Ahmir-Khalib Thompson,1971,
4720,Kanye West,1977,
4721,Jill Scott,1972,
4723,Brian Helgeland,1961,
4724,Kevin Bacon,1958,
4726,Marcia Gay Harden,1959,
47281,Mamie Gummer,1983,
47296,Jeffrey Dean Morgan,1966,
47297,James Marsters,1962,
47298,Nellie McKay,1982,
4729,Tom Guiry,1981,
4730,Emmy Rossum,1986,
47333,John Wells,1956,
47337,Gérard Darmon,1948,
4734,Jenny O'Hara,1942,
47352,Johannes Heesters,1903,2011
4735,John Doman,1945,
47364,Greg Coolidge,1972,
47368,Barry Watson,1974,
4736,Cameron Bowen,1988,
4738,Connor Paolo,1990,
47395,Miles Malleson,1888,1969
47398,Megs Jenkins,1917,1998
474199,Alex Ranarivelo,,
4741,Cayden Boyd,1994,
47434,Aleksandr Pyatkov,1950,
47439,Helen Hayes,1900,1993
4743,Jonathan Togo,1977,
47441,Jameson Parker,1947,
47456,Season Hubley,1951,
47457,Cassie Yates,1951,
47458,Zakes Mokae,1934,2009
47461,Michael Preston,1938,
47468,Frances de la Tour,1944,
4746,Robert Lorenz,,
47478,Gwen Watford,1927,1994
47480,Valentine Dyall,1908,1985
47498,Robert Moore,1927,1984
47503,Nancy Walker,1922,1992
47504,Estelle Winwood,1883,1984
47506,Drew Goddard,1975,
47536,Cheryl Campbell,1949,
4753,Brian Bloom,1970,
47547,John Bennett,1928,2005
475512,Ellie Kemper,1980,
4755,David R. Ellis,1952,2013
4756,Matthew Broderick,1962,
4757,Rupert Everett,1959,
4758,Joely Fisher,1967,
47590,Holly Aird,1969,
4759,David Kellogg,,
476163,Nasim Pedrad,1981,
4761,Darlanne Fluegel,1958,
47625,Christina Cole,1982,
47627,Janet McTeer,1961,
47628,Julian Morris,1983,
4762,Paul Thomas Anderson,1970,
47632,Rob Brydon,1965,
47640,Clark Johnson,1954,
47644,Frances Barber,1958,
47646,Catherine Tate,1968,
4764,John C. Reilly,1965,
47652,Martin Kemp,1961,
47654,Paul McGann,1959,
4765,Jason Robards,1922,2000
4766,Melora Walters,1959,
47698,Denis Lawson,1947,
47699,Alison Steadman,1946,
47712,Mark Heap,1957,
47714,Martine McCutcheon,1976,
47720,Ruth Wilson,1982,
47722,George Cole,1925,
47723,Ronni Ancona,1968,
47724,Tom Shankland,,
47730,Jessica Hynes,1972,
47734,Paul Nicholls,1979,
47737,Alan Davies,1966,
4774,Jim Brown,1936,
47757,Kelly Rowan,1965,
47769,Ingrid Rogers,1968,
4776,Michael Murphy,1938,
47771,Richard Foronjy,1937,
47772,Jorge Porcel,1936,2006
47773,Paul Mazursky,1930,
47774,Vincent Pastore,1946,
47775,Marc Anthony,1968,
47779,Pasquale Aleardi,1971,
47780,Wladimir Klitschko,1976,
47781,Anne-Sophie Briest,1974,
47786,Géla Babluani,,
4778,Melinda Dillon,1939,
47792,Joseph McGrath,,
477,Julie Walters,1950,
4780,Wolfgang Becker,,
47820,Benoît Poelvoorde,1964,
47821,Vanessa Hessler,1988,
47822,Bouli Lanners,1965,
47824,Adriana Sklenaříková,1971,
47825,Jérôme Le Banner,1972,
47826,Alexandre Astier,1974,
47827,Luca Bizzarri,1971,
47828,Paolo Kessisoglu,1969,
47829,Elie Semoun,1963,
4782,Michael Crichton,1942,2008
47838,Miroslav Táborský,1959,
4783,Sam Neill,1947,
47849,Sue Lloyd,1939,2011
4784,Laura Dern,1967,
47851,Andrew Sachs,1930,
47857,Jonathan Cecil,1939,2011
4785,Jeff Goldblum,1952,
47860,Allan Cuthbertson,1920,1988
47864,Lesley Dunlop,1956,
4786,Richard Attenborough,1923,2014
47874,Richard Wilson,1936,
47878,Jeff Yagher,1961,
47879,John Savage,1949,
4787,Joseph Mazzello,1983,
47882,Cynthia Gibb,1963,
47884,Valerie Wildman,1953,
4788,Ariana Richards,1979,
47893,Gary Nelson,,
4789,Bob Peck,1945,1999
478,Jamie Bell,1986,
47903,Concetta Tomei,1945,
4790,Martin Ferrero,1947,
4791,Greg Burson,1949,2008
4792,Katrin Saß,1956,
47931,Tasha de Vasconcelos,1966,
4793,Chulpan Khamatova,1975,
47953,Sonya Walger,1974,
4795,Florian Lukas,1973,
4796,Alexander Beyer,1973,
47974,Bob Spiers,1945,2008
47983,Victoria Beckham,1974,
47985,Emma Bunton,1976,
47987,Geri Halliwell,1972,
47989,Michael Barrymore,1952,
4798,Jürgen Holtz,1932,
47990,Elvis Costello,1954,
47991,Bob Geldof,1951,
479,Jamie Draven,1979,
47,Björk,1965,
4800,Gena Rowlands,1930,
48012,Jason Gedrick,1965,
48072,Jonah Rooney,1979,
48081,Wolfgang Böck,1953,
4808,Giancarlo Esposito,1958,
480,Gary Lewis,1958,
4810,Rosie Perez,1964,
4812,Isaach De Bankolé,1957,
481337,Kaitlyn Dever,1996,
48136,Gary Carlos Cervantes,1953,
48138,Petrea Burchard,1955,
4813,Béatrice Dalle,1964,
48163,Sirena Irwin,1977,
4818,Roberto Benigni,1952,
4819,Paolo Bonacelli,1939,
481,Jean Heywood,1921,
482044,Beth Behrs,1985,
482101,Yao Chen,1979,
4826,Matti Pellonpää,1951,1995
4828,Sakari Kuosmanen,1956,
482,Stuart Wells,1982,
48312,Noah Segan,1983,
48313,Will Woytowich,1968,
48406,Olivia Bonamy,1972,
48417,Roger Lumont,1934,
48463,Reece Thompson,1988,
48464,Joel Palmer,1986,
4846,Eugene Hutz,1972,
485005,Vanessa Ray,1980,
48514,Eric Judor,,
4853,Jonathan Safran Foer,1977,
48574,Axel Düberg,1927,2001
48576,Charles Berling,1958,
48577,Mathilde Seigner,1968,
48583,Anne Fontaine,1959,
486603,Anna Hutchison,1986,
48683,Anna Böttcher,1967,
48711,Uwe Kockisch,1944,
48778,Bjarne Mädel,1968,
48791,Predrag Miki Manojlović,1950,
48810,Scott Paulin,1950,
4885,Emmanuelle Béart,1963,
4886,Norman Reedus,1969,
4887,Joe Grifasi,1944,
4888,Lily Rabe,1982,
4889,Kim Director,1977,
488,Steven Spielberg,1946,
4890,Brian Tarantina,1959,
4892,Chuck Cooper,1954,
489467,Jack Gleeson,1992,
48958,Debra Paget,1933,
48962,Tom Conway,1904,1967
48965,Anthony Hickox,,
48980,David McNally,,
48,Sean Bean,1959,
49001,Sarah Chalke,1976,
49002,Donald Faison,1974,
49018,Jeanette Hain,1969,
49025,Samuel Le Bihan,1965,
49056,Martin Wuttke,1962,
49148,Calista Flockhart,1964,
49168,Noémie Lvovsky,1964,
4918,Peter Thorwarth,,
49201,Philippe Brenninkmeyer,1964,
492081,Ryan Ochoa,1996,
4920,Oliver Korittke,1968,
4922,Ralf Richter,1957,
4924,Martin Semmelrogge,1955,
49265,Lindsay Lohan,1986,
49271,Brian Geraghty,1974,
49275,Spencer Garrett,1963,
49278,Olivier Rabourdin,1959,
49281,Chris Sivertson,,
49326,Jonathan LaPaglia,1969,
49352,Sally Struthers,1948,
49353,Jack Dodson,1931,1994
49357,Bill Mumy,1954,
4935,Pete Postlethwaite,1945,2011
4936,Jochen Nickel,1959,
4937,Vince Vaughn,1970,
4938,Vanessa Lee Chester,1984,
4939,Téa Leoni,1966,
4940,Trevor Morgan,1986,
4941,Alessandro Nivola,1972,
49424,Michael A. Goorjian,1971,
49425,Annabeth Gish,1971,
4942,John Diehl,1950,
4943,Bruce A. Young,1956,
4944,Taylor Nichols,1959,
49450,Sergio Corbucci,1926,1990
4945,Joe Johnston,1950,
49491,Jeff Burrell,1968,
495384,Jeany Spark,1982,
49555,Petter Næss,,
4955,Dario Argento,1940,
4956,Bernardo Bertolucci,1940,
4958,Henry Fonda,1905,1982
4959,Claudia Cardinale,1938,
49609,Sorapong Chatree,1950,
4960,Charles Bronson,1921,2003
4961,Gabriele Ferzetti,1925,
49623,Jared Padalecki,1982,
49624,Jensen Ackles,1978,
4962,Paolo Stoppa,1906,1988
4963,Woody Strode,1914,1994
4964,Hal Ashby,1929,1988
4965,Jack Elam,1920,2003
4966,Keenan Wynn,1916,1986
4967,Colin Higgins,1941,1988
4968,Frank Wolff,1928,1971
4969,Lionel Stander,1908,1994
49706,Adam Rodríguez,1975,
4970,Ruth Gordon,1896,1985
4971,Bud Cort,1948,
49734,Fann Wong,1971,
49735,Aidan Gillen,1968,
4973,Cyril Cusack,1910,1993
49748,Eric Prat,1956,
4974,Charles Tyner,1925,
4975,Ellen Geer,1941,
49766,Kirsten Block,1959,
49767,Frederick Lau,1989,
4976,Eric Christmas,1916,2000
4977,G. Wood,1886,1954
49818,Jacqueline Obradors,1966,
49824,Kathryn Erbe,1965,
49827,Michael Cerveris,1960,
49828,Christof Wahl,,
49835,Tom Aldredge,1928,2011
49863,Jean-François Gallotte,1953,
4987,Omar Epps,1973,
49895,Aldo Sambrell,1931,2010
4989,Masaya Kato,1963,
49903,Tim Hill,,
49906,"Ross Bagdasarian, Sr.",1919,1972
4990,Susumu Terajima,1963,
49914,Cameron Richardson,1979,
49915,Jesse McCartney,1987,
499175,Madeleine Peters,1996,
49918,Charlie Tahan,1997,
49920,Willow Smith,2000,
49929,William Self,1921,2010
4992,Lombardo Boyar,1973,
49944,Anne Ramsey,1929,1988
49949,Steve Binder,,
4994,Ryo Ishibashi,1956,
49958,Rosemary Forsyth,1943,
4995,James Shigeta,1933,
49961,Michelle Trachtenberg,1985,
4996,Tatyana Ali,1979,
49971,Jennifer Ehle,1969,
49,Maria Bello,1967,
4,Carrie Fisher,1956,
500045,David Oakes,1983,
50020,Scott Patterson,1958,
500427,Hannibal Buress,1983,
5004,Omar Sharif,1932,
5006,Madison Eginton,1989,
50088,Lotte Ledl,1930,
50089,Benno Sterzenbach,1916,1985
50094,Ken Kirzinger,1959,
50095,Jason Ritter,1980,
50096,Johnny Yong Bosch,1976,
50097,Nakia Burrise,1974,
50098,Jason David Frank,1973,
50099,Shuki Levy,1947,
500,Tom Cruise,1962,
5010,Todd Field,1964,
50117,Peter Hermann,1967,
5012,Sky du Mont,1947,
501,Dakota Fanning,1994,
50217,Michael Kelly,1969,
50235,Michael C. Gwynne,1942,
5023,Julienne Davis,1973,
5024,Marie Richardson,1959,
5025,Vinessa Shaw,1976,
50266,Shemar Moore,1970,
50269,John H. Kafka,1902,1974
5026,Akira Kurosawa,1910,1998
502,Miranda Otto,1967,
50304,James Arness,1923,2011
50314,Boris Aljinovic,1967,
50346,Shiri Appleby,1978,
50347,Rachel Nichols,1980,
50362,Thiago Martins,1988,
50398,Devon Sawa,1978,
503,Justin Chatwin,1982,
50401,Katie Wright,1981,
5041,Ivan Triesault,1898,1980
504217,Emily Head,1988,
5042,Alex Minotis,1898,1990
50446,Anja Kling,1970,
5045,Dan O'Bannon,1946,2009
50460,Michael Mayer,1952,
50463,Malin Akerman,1978,
50464,Brian Kerwin,1949,
50466,David Castro,1996,
504787,Grace Gummer,1986,
5047,Veronica Cartwright,1949,
5048,Harry Dean Stanton,1926,
5049,John Hurt,1940,
504,Tim Robbins,1958,
5050,Yaphet Kotto,1937,
50571,Fess Parker,1924,2010
50582,Frederik Du Chau,1965,
50586,Alex Neuberger,1992,
5058,Roger Christian,,
506085,Sami Gayle,1996,
5064,Meryl Streep,1949,
5065,David Frankel,1959,
50667,Petra Morzé,1964,
50668,Jamie Bamber,1973,
50719,Rodman Flender,1962,
50725,Christian P. Della Penna,,
50739,Enzo G. Castellari,1938,
50744,Olga Karlatos,1947,
50745,Giovanni Cianfriglia,1935,
50762,Mike Kellin,1922,1983
50767,Craig Gillespie,1967,
5077,Valeria Bruni Tedeschi,1964,
5079,Gilbert Melki,1958,
50807,Michael Richards,1949,
5081,Emily Blunt,1983,
50833,Walter Hampden,1879,1955
50834,Joan Vohs,1927,2001
50835,Marcel Hillaire,1908,1988
50836,Nella Walker,1886,1971
50837,Francis X. Bushman,1883,1966
50877,Jill Hennessy,1968,
50880,Robert Beltran,1953,
508,David Koepp,1963,
5090,Adrian Grenier,1976,
50948,Stephanie Beacham,1947,
50949,Alek Keshishian,1964,
50967,Doug McClure,1935,1995
50968,Carlos Rivas,1928,2003
50970,Charlene Holt,1928,1996
50971,Arthur Hunnicutt,1910,1979
50972,Michele Carey,1943,
50974,John Gabriel,1931,
50975,Johnny Crawford,1946,
50994,Unax Ugalde,1978,
50997,Bobby Driscoll,1937,1968
50,Catherine Deneuve,1943,
51000,Byron Haskin,1899,1984
51023,Marcus Dunstan,1975,
51036,Louis Ferreira,1967,
51038,Simon Reynolds,1969,
51042,Niamh Wilson,1997,
510488,Nico Evers-Swindell,1979,
51072,Kate Mara,1983,
510,Tim Burton,1958,
51100,Gad Elmaleh,1971,
51101,Marie-Christine Adam,1950,
51116,Pierre Salvadori,1964,
51120,Elliot Cowan,1976,
5117,Birol Ünel,1961,
5118,Sibel Kekilli,1980,
5119,Catrin Striebeck,1966,
5120,Güven Kıraç,1960,
51214,Brad Renfro,1982,2008
5121,Meltem Cumbul,1970,
5125,Fatih Akin,1973,
51265,Tanja Wenzel,1978,
51297,Jonah Bobo,1997,
51298,Dax Shepard,1975,
5129,Paul Reubens,1952,
51300,Derek Mears,1972,
5130,Cristi Conaway,1964,
51310,Henry Wilcoxon,1905,1984
51315,Joanna Pettet,1942,
5131,Diane Salinger,1951,
51325,Jérémie Renier,1981,
51329,Bradley Cooper,1975,
51330,Terry Bradshaw,1948,
513378,Elizabeth Meriwether,1982,
5133,Bo Welch,1951,
51359,Lela Rochon,1964,
513677,Henry Lloyd-Hughes,1985,
51381,Michael Weston,1973,
51382,Chris Parnell,1967,
51383,Tyler Labine,1978,
51389,Joe Cobden,1978,
51391,Frankie Muniz,1985,
5139,Robert Englund,1947,
5140,Wes Craven,1939,
5141,Heather Langenkamp,1964,
51421,Marcello Fondato,,
51425,Louis Tripp,1974,
51427,Luis Barbero,1916,2005
51429,Rafael Albaicín,1919,1981
51445,Eric Valette,,
51455,Johnny Lewis,1983,2012
5146,Michael D. Roberts,1947,
51470,Nic Balthazar,1964,
51483,Julien Seri,,
5148,Lucinda Jenney,1954,
5149,Bonnie Hunt,1961,
514,Jack Nicholson,1937,
51508,Joey Starr,1967,
51517,Jerry Houser,1952,
5151,Beth Grant,1949,
51521,Robert Greenwald,1945,
51533,Fran Kranz,1983,
51534,Lucky McKee,1975,
51536,Agnes Bruckner,1985,
51544,Mare Winningham,1959,
51546,Joe Seneca,1919,1996
51547,James Avery,1945,2013
51549,Jordan Charney,1937,
51572,Aaron Norris,1951,
51576,Chuck Norris,1940,
51579,Steven Williams,1949,
51580,Janine Turner,1962,
51582,Ned Vaughn,1964,
51583,Mitchel Musso,1991,
515867,Giancarlo Volpe,,
515,Glenn Close,1947,
51600,Clare Kilner,,
51609,Gemmenne de la Peña,1992,
51610,Judith McConnell,1944,
51636,Jacky Ido,1977,
51651,Joachim Paul Assböck,1965,
51662,Ken Lerner,1948,
51663,Sean Gunn,1974,
51670,Johnathon Schaech,1969,
51677,Gordon Douglas,1907,1993
51684,Mehcad Brooks,1980,
5168,Gabriel Byrne,1950,
5169,J.E. Freeman,1946,
516,Annette Bening,1958,
5170,Mike Starr,1950,
51717,Gerald Mohr,1914,1968
5171,Al Mancini,1932,2007
51741,Franco Ressel,1925,1985
5174,Barry Sonnenfeld,1953,
51750,Joey Lawrence,1976,
51755,Ian Ogilvy,1943,
5176,Sam McMurray,1952,
51792,Rory Cochrane,1972,
51795,Tom Elkins,,
51797,Nathan Fillion,1971,
51798,Katee Sackhoff,1980,
51799,Craig Fairbrass,1964,
517,Pierce Brosnan,1953,
51800,Teryl Rothery,1962,
51805,Kevin Anderson,1960,
51812,Nicol Williamson,1936,2011
51813,Prunella Gee,1950,
5182,John Williams,1903,1983
5183,Brigitte Auber,1928,
51851,Jake Kasdan,1974,
51856,Jenna Fischer,1974,
51857,Tim Meadows,1961,
5185,Jean Martinelli,1909,1983
51860,Jewel,1974,
518627,Joel Courtney,1996,
518628,Riley Griffiths,1997,
51864,Kasi Lemmons,1961,
51866,Rick Famuyiwa,1973,
5186,Georgette Anys,1909,1993
51873,Maggie Lawson,1980,
